imp_date,requestid,label,prob,keyword,rank,textlen,text,biaozhu,contextid,servicecode,responsetype,reqtype,status,describ,startstamp,kdkeyword,kdanswer,ms,kdprob,errorcode,kdresponsetype,createtime,updatetime,data_date,
20190221,xL12419022119080319313090521550747323385,,-1,,-1,7,我说，您是哪儿的？。,6,xL1241902211908031931309052,3910,0,0,F,,1550747323385,您是哪儿,Tkd1,6,-1,0,[B@6cba7156,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,5Ix1219022114000169213123531550728829879,,-1,,-1,4,喂，你好啊。,6,5Ix121902211400016921312353,3910,0,0,A,,1550728829879,(null),(null),5,-1,0,[B@4acd4ffc,2/21/19 14:00,2/21/19 14:00,20190221,
20190221,yHj3y19022114010457313123751550728894412,TA1,-1,怎么了,6,7,订单什么怎么了？。,1,yHj3y1902211401045731312375,3910,0,0,A,,1550728894412,(null),(null),5,-1,0,[B@2eb8b181,2/21/19 14:01,2/21/19 14:01,20190221,
20190221,5L29T19022114020656913124411550728956362,TA1,-1,是啊,7,2,是啊。,1,5L29T1902211402065691312441,3910,0,0,A,,1550728956362,(null),(null),5,-1,0,[B@1bafb0eb,2/21/19 14:02,2/21/19 14:02,20190221,
20190221,9w3eN19022114022468513124151550728970911,TA1,-1,啊是,7,3,啊是啊。,1,9w3eN1902211402246851312415,3910,0,0,A,,1550728970911,(null),(null),5,-1,0,[B@2739596d,2/21/19 14:02,2/21/19 14:02,20190221,
20190221,k8jZO19022114033656713124091550729047758,TA1,-1,嗯是,7,3,嗯是的。,1,k8jZO1902211403365671312409,3910,0,0,A,,1550729047758,(null),(null),5,-1,0,[B@51148528,2/21/19 14:04,2/21/19 14:04,20190221,
20190221,U740719022114051664713125081550729141455,,-1,,-1,1,啊。,5,U74071902211405166471312508,3910,0,0,A,,1550729141455,(null),(null),5,-1,0,[B@709b8074,2/21/19 14:05,2/21/19 14:05,20190221,
20190221,G8T3119022114110409413126291550729503819,TA1,-1,\b嗯\b,1,1,嗯。,1,G8T311902211411040941312629,3910,0,0,A,,1550729503819,(null),(null),5,-1,0,[B@4ac05659,2/21/19 14:11,2/21/19 14:11,20190221,
20190221,226Pr19022114120184313126201550729553678,TF1,-1,"\b.{0,1}对",7,1,对。,1,226Pr1902211412018431312620,3910,0,0,F,,1550729553678,(null),(null),5,-1,0,[B@1a456c2,2/21/19 14:12,2/21/19 14:12,20190221,
20190221,1yhEM19022114131515013127091550729623896,TA4,-1,不好意思,9,19,啊，像像像，没有了，不打了，不搬了啊，不好意思啊。,4,1yhEM1902211413151501312709,3910,0,0,A,,1550729623896,(null),(null),5,-1,0,[B@53b160f5,2/21/19 14:13,2/21/19 14:13,20190221,
20190221,B81kz19022114204940813128711550730077768,TA1,-1,我是单身,6,7,啊，是啊，我是单身。,1,B81kz1902211420494081312871,3910,0,0,A,,1550730077768,(null),(null),5,-1,0,[B@6472486c,2/21/19 14:21,2/21/19 14:21,20190221,
20190221,3jpKA19022114221243113128651550730173978,TA3,-1,没有啊,4,3,没有啊。,2,3jpKA1902211422124311312865,3910,0,0,A,,1550730173978,(null),(null),5,-1,0,[B@639424ae,2/21/19 14:22,2/21/19 14:22,20190221,
20190221,4692M19022114263091113129461550730417756,TA3,-1,"不.{0,1}需要",4,26,不好意思，我之前是我朋友弄的不好意思，我现在不需要了，谢谢。,3,4692M1902211426309111312946,3910,0,0,A,,1550730417756,(null),(null),5,-1,0,[B@77f784d3,2/21/19 14:26,2/21/19 14:26,20190221,
20190221,TS25F19022114271930013129791550730472610,TA3,-1,不用,4,7,哦，不用了，谢谢啊。,3,TS25F1902211427193001312979,3910,0,0,A,,1550730472610,(null),(null),5,-1,0,[B@33f38985,2/21/19 14:27,2/21/19 14:27,20190221,
20190221,pZ71519022114360572613131621550731040886,,-1,,-1,8,我说什么，你说什么。,5,pZ7151902211436057261313162,3910,0,0,A,,1550731040886,(null),(null),5,-1,0,[B@176d9273,2/21/19 14:37,2/21/19 14:37,20190221,
20190221,Z224T19022114411660813133051550731313446,TF1,-1,\b是的\b,1,2,是的。,1,Z224T1902211441166081313305,3910,0,0,F,,1550731313446,(null),(null),5,-1,0,[B@7f3528fc,2/21/19 14:41,2/21/19 14:41,20190221,
20190221,7Y0D619022114445623713133371550731531540,TA4,-1,不是了,9,12,啊，我昨天刚交了一个，不是了。,4,7Y0D61902211444562371313337,3910,0,0,A,,1550731531540,(null),(null),5,-1,0,[B@19f6443f,2/21/19 14:45,2/21/19 14:45,20190221,
20190221,09Wz519022114482276313134151550731732366,TA3,-1,不用,4,6,哦，算了，不用了。,3,09Wz51902211448227631313415,3910,0,0,A,,1550731732366,(null),(null),5,-1,0,[B@b4bf032,2/21/19 14:48,2/21/19 14:48,20190221,
20190221,soe6319022115010292313136811550732495956,TA1,-1,给我,10,11,嗯嗯，你给我加盟啊，顾不上。,5,soe631902211501029231313681,3910,0,0,A,,1550732495956,(null),(null),5,-1,0,[B@1253282c,2/21/19 15:01,2/21/19 15:01,20190221,
20190221,42s8A19022115013806713136871550732533559,,-1,,-1,6,啊，没事了，没事。,3,42s8A1902211501380671313687,3910,0,0,A,,1550732533559,(null),(null),5,-1,0,[B@5b4eed32,2/21/19 15:02,2/21/19 15:02,20190221,
20190221,eC6L019022115072849713138401550732891253,TF1,-1,怎么了,7,3,怎么了。,1,eC6L01902211507284971313840,3910,0,0,F,,1550732891253,(null),(null),5,-1,0,[B@2fa1f345,2/21/19 15:08,2/21/19 15:08,20190221,
20190221,6j5Uk19022115090010713138731550732986420,TA1,-1,"\b.{0,1}嗯嗯",10,17,嗯嗯，你刚说什么，没听到你说你再说一次。,6,6j5Uk1902211509001071313873,3910,0,0,A,,1550732986420,(null),(null),5,-1,0,[B@185e4fa8,2/21/19 15:09,2/21/19 15:09,20190221,
20190221,9616A19022115113291913139021550733121260,,-1,,-1,8,珍爱网啊，我没有吧。,3,9616A1902211511329191313902,3910,0,0,A,,1550733121260,(null),(null),5,-1,0,[B@34db57d6,2/21/19 15:12,2/21/19 15:12,20190221,
20190221,g1yMF19022115143194013140591550733346837,,-1,,-1,-1,。,5,g1yMF1902211514319401314059,3910,0,0,A,,1550733346837,,,5,-1,0,[B@a1ca8b3,2/21/19 15:15,2/21/19 15:15,20190221,
20190221,y5n9219022115195518713141621550733622575,,-1,,-1,2,搬家。,5,y5n921902211519551871314162,3910,0,0,F,,1550733622575,(null),(null),5,-1,0,[B@5bd109aa,2/21/19 15:20,2/21/19 15:20,20190221,
20190221,oWs4V19022115272595213142901550734116136,,-1,,-1,3,嗯嗯嗯。,1,oWs4V1902211527259521314290,3910,0,0,A,,1550734116136,(null),(null),5,-1,0,[B@1a67255e,2/21/19 15:28,2/21/19 15:28,20190221,
20190221,n5d8o19022115312141613143861550734312163,TA1,-1,"\b.{0,1}对",7,1,对。,1,n5d8o1902211531214161314386,3910,0,0,A,,1550734312163,(null),(null),5,-1,0,[B@6ed34b44,2/21/19 15:31,2/21/19 15:31,20190221,
20190221,9fM5719022115320851913144041550734356620,,-1,,-1,2,什么。,5,9fM571902211532085191314404,3910,0,0,A,,1550734356620,(null),(null),5,-1,0,[B@704172de,2/21/19 15:32,2/21/19 15:32,20190221,
20190221,4691519022115330000000000000000000000000,,-1,,-1,4,我，我没有。,5,469151902211533000000000000,3910,0,0,F,,1550734426093,(null),(null),5,-1,0,[B@25906e5a,2/21/19 15:33,2/21/19 15:33,20190221,
20190221,due1J19022115413789213146061550734954445,,-1,,-1,9,什么什么、什么什么网？。,6,due1J1902211541378921314606,3910,0,0,F,,1550734954445,什么网,Tkd1,5,-1,0,[B@504a8570,2/21/19 15:42,2/21/19 15:42,20190221,
20190221,8NiT519022115430090413147031550735004371,TA3,-1,不用,4,12,啊，不用谢我现在我现在很忙。,3,8NiT51902211543009041314703,3910,0,0,A,,1550735004371,(null),(null),5,-1,0,[B@6752f5fd,2/21/19 15:43,2/21/19 15:43,20190221,
20190221,H0oZ219022115461172613147371550735200791,TA1,-1,对啊,7,2,对啊。,1,H0oZ21902211546117261314737,3910,0,0,A,,1550735200791,(null),(null),5,-1,0,[B@5df4bef0,2/21/19 15:46,2/21/19 15:46,20190221,
20190221,o880e19022115461291413147431550735201287,,-1,,-1,6,听不见你说话。,6,o880e1902211546129141314743,3910,0,0,A,,1550735201287,(null),(null),5,-1,0,[B@7c84fde9,2/21/19 15:46,2/21/19 15:46,20190221,
20190221,7yFk519022115494789613148451550735422645,,-1,,-1,1,哇。,5,7yFk51902211549478961314845,3910,0,0,A,,1550735422645,(null),(null),5,-1,0,[B@eecef2c,2/21/19 15:50,2/21/19 15:50,20190221,
20190221,2m41519022115522096113149121550735578192,TA1,-1,对啊,7,2,对啊。,1,2m4151902211552209611314912,3910,0,0,A,,1550735578192,(null),(null),5,-1,0,[B@7b207c0f,2/21/19 15:52,2/21/19 15:52,20190221,
20190221,227y619022116023167213112301550736181833,TA1,-1,嗯对,7,3,嗯对的。,1,227y61902211602316721311230,3910,0,0,A,,1550736181833,(null),(null),5,-1,0,[B@e8be2cf,2/21/19 16:03,2/21/19 16:03,20190221,
20190221,BxraP19022116120446013117171550736773764,TF1,-1,我是,7,5,我是担当我。,1,BxraP1902211612044601311717,3910,0,0,F,,1550736773764,(null),(null),5,-1,0,[B@264c8a63,2/21/19 16:12,2/21/19 16:12,20190221,
20190221,80a7719022116150511813119071550736934266,TA2,-1,"\b.{0,1}不是.{0,1}\b",3,3,啊不是。,2,80a771902211615051181311907,3910,0,0,A,,1550736934266,(null),(null),5,-1,0,[B@50ffece2,2/21/19 16:15,2/21/19 16:15,20190221,
20190221,16nbd19022116150061713118931550736939406,TA1,-1,给我,10,12,啊，你别给我打了，我是播完的。,2,16nbd1902211615006171311893,3910,0,0,A,,1550736939406,(null),(null),5,-1,0,[B@532c7c23,2/21/19 16:15,2/21/19 16:15,20190221,
20190221,79A8519022116160779613119451550736994074,TA4,-1,"等.{0,1}会.{0,4}打",5,19,诶，我现在我现在在忙，我等会给你打过去行吗？。,4,79A851902211616077961311945,3910,0,0,A,,1550736994074,(null),(null),5,-1,0,[B@edfdf5,2/21/19 16:16,2/21/19 16:16,20190221,
20190221,8k1L219022116311890313126071550737907841,,-1,,-1,6,哦哦这样子的。,5,8k1L21902211631189031312607,3910,0,0,A,,1550737907841,(null),(null),5,-1,0,[B@3705fcc1,2/21/19 16:31,2/21/19 16:31,20190221,
20190221,9041419022116480000000000000000000000000,TF1,-1,对呀,7,2,对呀。,1,904141902211648000000000000,3910,0,0,F,,1550738918165,(null),(null),5,-1,0,[B@202b4ab,2/21/19 16:48,2/21/19 16:48,20190221,
20190221,e0M4w19022116503584713135441550739072179,TA1,-1,\b嗯\b,1,1,嗯。,1,e0M4w1902211650358471313544,3910,0,0,A,,1550739072179,(null),(null),5,-1,0,[B@7c0d2e82,2/21/19 16:51,2/21/19 16:51,20190221,
20190221,Cw75119022117405807913123581550742101098,TF1,-1,是啊,7,2,是啊。,1,Cw7511902211740580791312358,3910,0,0,F,,1550742101098,(null),(null),5,-1,0,[B@60925c85,2/21/19 17:41,2/21/19 17:41,20190221,
20190221,88p5u19022117465059013128081550742437124,TF1,-1,\b是的\b,1,2,是的。,1,88p5u1902211746505901312808,3910,0,0,F,,1550742437124,(null),(null),5,-1,0,[B@43b78771,2/21/19 17:47,2/21/19 17:47,20190221,
20190221,p0uhr19022118280547513133111550744951884,TA2,-1,"不是.{0,999}谢谢",3,9,那宝贝是不是啊，谢谢。,2,p0uhr1902211828054751313311,3910,0,0,A,,1550744951884,(null),(null),5,-1,0,[B@61ccfafe,2/21/19 18:29,2/21/19 18:29,20190221,
20190221,Zkl0h19022118393686313140631550745613869,,-1,,-1,2,下车。,5,Zkl0h1902211839368631314063,3910,0,0,A,,1550745613869,(null),(null),5,-1,0,[B@f0c0067,2/21/19 18:40,2/21/19 18:40,20190221,
20190221,207Xe19022119172383113071261550747873295,TA2,-1,不是我注册,3,7,呃，不是我注册的。,2,207Xe1902211917238311307126,3910,0,0,A,,1550747873295,(null),(null),5,-1,0,[B@61f53a90,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,kT1XB19022119491990913091151550749788895,TA2,-1,"\b.{0,1}不是.{0,1}\b",3,3,呃不是。,2,kT1XB1902211949199091309115,3910,0,0,A,,1550749788895,(null),(null),5,-1,0,[B@781d0f6d,2/21/19 19:49,2/21/19 19:49,20190221,
20190221,3nx2G19022120031246713068541550750633291,,-1,,-1,23,怎么办啊，我过几天会过几天了，我在那个答复你了，好吧。,6,3nx2G1902212003124671306854,3910,0,0,F,,1550750633291,(null),(null),5,-1,0,[B@6f50a71f,2/21/19 20:03,2/21/19 20:03,20190221,
20190221,x3pe319022114000256213123891550728829651,TA1,-1,\b嗯\b,1,1,嗯。,1,x3pe31902211400025621312389,3910,0,0,A,,1550728829651,(null),(null),4,-1,0,[B@7092470c,2/21/19 14:00,2/21/19 14:00,20190221,
20190221,9p51919022114000292913123771550728832243,TA2,-1,"\b不是.{0,1}\b",3,3,不是吧。,2,9p5191902211400029291312377,3910,0,0,A,,1550728832243,(null),(null),4,-1,0,[B@7d52d3ff,2/21/19 14:00,2/21/19 14:00,20190221,
20190221,pB51v19022114000239213123811550728833775,TA1,-1,嗯对,7,2,嗯对。,1,pB51v1902211400023921312381,3910,0,0,A,,1550728833775,(null),(null),4,-1,0,[B@1f85fc36,2/21/19 14:00,2/21/19 14:00,20190221,
20190221,m9nDZ19022114003314013124011550728857880,,-1,,-1,4,哦哦哦哦。,1,m9nDZ1902211400331401312401,3910,0,0,A,,1550728857880,(null),(null),4,-1,0,[B@429f6f5f,2/21/19 14:00,2/21/19 14:00,20190221,
20190221,96K6H19022114004456913123961550728872228,,-1,,-1,16,我没有在你们那边注册过资料，让他说。,3,96K6H1902211400445691312396,3910,0,0,A,,1550728872228,(null),(null),4,-1,0,[B@72cb5f76,2/21/19 14:01,2/21/19 14:01,20190221,
20190221,5EOfh19022114022246313124301550728974813,,-1,,-1,8,好的资料，啥子了啊。,5,5EOfh1902211402224631312430,3910,0,0,A,,1550728974813,(null),(null),4,-1,0,[B@6df19082,2/21/19 14:02,2/21/19 14:02,20190221,
20190221,5j99719022114023134313124141550728982316,TA1,-1,"\b.{0,1}对",7,1,对。,1,5j9971902211402313431312414,3910,0,0,A,,1550728982316,(null),(null),4,-1,0,[B@3f115311,2/21/19 14:03,2/21/19 14:03,20190221,
20190221,3BC4119022114041951513124811550729091679,,-1,,-1,1,啊。,5,3BC411902211404195151312481,3910,0,0,A,,1550729091679,(null),(null),4,-1,0,[B@1bd63ceb,2/21/19 14:04,2/21/19 14:04,20190221,
20190221,o23Q519022114043604213125051550729101614,,-1,,-1,9,啊，我之前是搞到完了。,3,o23Q51902211404360421312505,3910,0,0,A,,1550729101614,(null),(null),4,-1,0,[B@68dba79e,2/21/19 14:05,2/21/19 14:05,20190221,
20190221,U740719022114051664713125081550729144183,TF1,-1,"\b.{0,1}对",7,1,对。,1,U74071902211405166471312508,3910,0,0,F,,1550729144183,(null),(null),4,-1,0,[B@45c93eae,2/21/19 14:05,2/21/19 14:05,20190221,
20190221,0r09519022114051785313125071550729149035,TF1,-1,对单身,6,8,嗯，对，但是集市上的。,1,0r0951902211405178531312507,3910,0,0,F,,1550729149035,(null),(null),4,-1,0,[B@79bc8a18,2/21/19 14:05,2/21/19 14:05,20190221,
20190221,4e4u319022114055681013124671550729178845,TA3,-1,谢谢,8,3,谢谢啊。,3,4e4u31902211405568101312467,3910,0,0,A,,1550729178845,(null),(null),4,-1,0,[B@5494717d,2/21/19 14:06,2/21/19 14:06,20190221,
20190221,8X0tS19022114055441813124611550729190786,,-1,,-1,7,是交的吗，你把把。,5,8X0tS1902211405544181312461,3910,0,0,F,,1550729190786,(null),(null),4,-1,0,[B@38766379,2/21/19 14:06,2/21/19 14:06,20190221,
20190221,359F519022114061853313124751550729214316,TA4,-1,"没.{0,1}空",5,31,哦哦，因为我现在没没空，我在那个办理那个出入境的，我都没空，我这钱资料。,4,359F51902211406185331312475,3910,0,0,A,,1550729214316,(null),(null),4,-1,0,[B@10206540,2/21/19 14:06,2/21/19 14:06,20190221,
20190221,y027B19022114065008313125311550729247155,TA1,-1,啊是,7,3,啊是的。,1,y027B1902211406500831312531,3910,0,0,A,,1550729247155,(null),(null),4,-1,0,[B@1f443774,2/21/19 14:07,2/21/19 14:07,20190221,
20190221,2vfiN19022114064990913125361550729264661,,-1,,-1,1,啊。,5,2vfiN1902211406499091312536,3910,0,0,A,,1550729264661,(null),(null),4,-1,0,[B@402d274,2/21/19 14:07,2/21/19 14:07,20190221,
20190221,2vfiN19022114064990913125361550729266992,,-1,,-1,14,我这个是不是我一个朋友的电话？。,5,2vfiN1902211406499091312536,3910,0,0,F,,1550729266992,(null),(null),4,-1,0,[B@6edc5fe8,2/21/19 14:07,2/21/19 14:07,20190221,
20190221,2vfiN19022114064990913125361550729266999,,-1,,-1,14,我这个是不是我一个朋友的电话？。,5,2vfiN1902211406499091312536,3910,0,0,F,,1550729266999,(null),(null),4,-1,0,[B@1f7b02d0,2/21/19 14:07,2/21/19 14:07,20190221,
20190221,31cO019022114071940113125331550729273444,,-1,,-1,7,没没没听清什么。,6,31cO01902211407194011312533,3910,0,0,A,,1550729273444,(null),(null),4,-1,0,[B@4930b810,2/21/19 14:07,2/21/19 14:07,20190221,
20190221,626w419022114071393513125561550729282340,,-1,,-1,18,我这上面没有提交过来，为什么还要提交过？。,5,626w41902211407139351312556,3910,0,0,F,,1550729282340,(null),(null),4,-1,0,[B@35e9d55f,2/21/19 14:08,2/21/19 14:08,20190221,
20190221,is1aq19022114072064713125341550729285625,,-1,,-1,19,哦，那要不八十五号，里面那上面是注册干嘛呀？。,5,is1aq1902211407206471312534,3910,0,0,F,,1550729285625,(null),(null),4,-1,0,[B@297dd88,2/21/19 14:08,2/21/19 14:08,20190221,
20190221,6930Y19022114084540913125991550729375082,,-1,,-1,5,嗯，也改错了。,5,6930Y1902211408454091312599,3910,0,0,A,,1550729375082,(null),(null),4,-1,0,[B@6593506c,2/21/19 14:09,2/21/19 14:09,20190221,
20190221,O7A8r19022114105882713126401550729517484,TA1,-1,对呀,7,2,对呀。,1,O7A8r1902211410588271312640,3910,0,0,A,,1550729517484,(null),(null),4,-1,0,[B@75374a46,2/21/19 14:11,2/21/19 14:11,20190221,
20190221,766I819022114120725713126491550729559494,TF1,-1,啊对,7,3,啊对呀。,1,766I81902211412072571312649,3910,0,0,F,,1550729559494,(null),(null),4,-1,0,[B@10ae5f60,2/21/19 14:12,2/21/19 14:12,20190221,
20190221,3P2f519022114121889313126181550729571311,TA3,-1,"\b.{0,1}没有.{0,1}\b",8,3,没有吧。,2,3P2f51902211412188931312618,3910,0,0,A,,1550729571311,(null),(null),4,-1,0,[B@7309b19a,2/21/19 14:12,2/21/19 14:12,20190221,
20190221,9wZ3119022114123034013126471550729583158,TF1,-1,\b啊是\b,1,2,啊是。,1,9wZ311902211412303401312647,3910,0,0,F,,1550729583158,(null),(null),4,-1,0,[B@145dd862,2/21/19 14:13,2/21/19 14:13,20190221,
20190221,76uy119022114124816113126441550729610015,TA4,-1,听不到,5,7,听不到讲什么啊。,4,76uy11902211412481611312644,3910,0,0,A,,1550729610015,(null),(null),4,-1,0,[B@3d124b22,2/21/19 14:13,2/21/19 14:13,20190221,
20190221,9046e19022114134282813126781550729671222,TA4,-1,上班,5,6,嗯，好的上班呢。,4,9046e1902211413428281312678,3910,0,0,A,,1550729671222,(null),(null),4,-1,0,[B@3b0f5e67,2/21/19 14:14,2/21/19 14:14,20190221,
20190221,f91La19022114135751113127001550729682137,,-1,,-1,15,哎呀，现在我正在做，现在怎么做这个。,5,f91La1902211413575111312700,3910,0,0,A,,1550729682137,(null),(null),4,-1,0,[B@1c9965c5,2/21/19 14:14,2/21/19 14:14,20190221,
20190221,vmL6U19022114143681313127071550729711174,,-1,,-1,8,反正我姐姐的手机。,5,vmL6U1902211414368131312707,3910,0,0,F,,1550729711174,(null),(null),4,-1,0,[B@6ac4c1bc,2/21/19 14:15,2/21/19 14:15,20190221,
20190221,784oW19022114160397513127171550729799565,TA4,-1,上班,5,5,嗯，这上班呢。,4,784oW1902211416039751312717,3910,0,0,A,,1550729799565,(null),(null),4,-1,0,[B@251b7d6e,2/21/19 14:16,2/21/19 14:16,20190221,
20190221,bWCT119022114162063613127421550729825466,TF4,-1,忙,5,4,您什么忙？。,4,bWCT11902211416206361312742,3910,0,0,F,,1550729825466,(null),(null),4,-1,0,[B@147a97b1,2/21/19 14:17,2/21/19 14:17,20190221,
20190221,EV1Im19022114172664513127411550729885537,,-1,,-1,12,那是打死你干什么，要加油吗？。,5,EV1Im1902211417266451312741,3910,0,0,A,,1550729885537,(null),(null),4,-1,0,[B@541b90c1,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,28cTv19022114173674213127401550729888056,TA1,-1,什么事,7,5,哎，什么事啊。,1,28cTv1902211417367421312740,3910,0,0,A,,1550729888056,(null),(null),4,-1,0,[B@59cb87a8,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,70lVv19022114174344813127611550729889558,TA4,-1,"在.{0,1}工作",5,11,啊，不好意思，现在我在工作。,4,70lVv1902211417434481312761,3910,0,0,A,,1550729889558,(null),(null),4,-1,0,[B@337c3559,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,1m6y319022114174666313127641550729900020,,-1,,-1,1,那。,5,1m6y31902211417466631312764,3910,0,0,A,,1550729900020,(null),(null),4,-1,0,[B@2285ff8b,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,y3FeU19022114175587913127351550729925247,,-1,,-1,50,没事，你早上文的对不对，那就走吧，我不能和你聊两个，我想问我孩子都都问那个我得等会儿都可看孩子了吧，还还打死你。,5,y3FeU1902211417558791312735,3910,0,0,A,,1550729925247,(null),(null),4,-1,0,[B@41865af2,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,wr85m19022114182518513128141550729938033,TA1,-1,是啊,7,2,是啊。,1,wr85m1902211418251851312814,3910,0,0,A,,1550729938033,(null),(null),4,-1,0,[B@5d452a78,2/21/19 14:18,2/21/19 14:18,20190221,
20190221,0P35119022114193007213127831550729994414,TA4,-1,"没.{0,1}空",5,11,哦，我现在有我现在没空呢。,4,0P3511902211419300721312783,3910,0,0,A,,1550729994414,(null),(null),4,-1,0,[B@1cda6c4c,2/21/19 14:19,2/21/19 14:19,20190221,
20190221,CX2EI19022114192463513127711550729997712,,-1,,-1,2,好的。,5,CX2EI1902211419246351312771,3910,0,0,A,,1550729997712,(null),(null),4,-1,0,[B@2ef06c2b,2/21/19 14:19,2/21/19 14:19,20190221,
20190221,64Re619022114195345213128041550730028884,,-1,,-1,17,嗯，那我这个是我没有我，我不知道我知道。,5,64Re61902211419534521312804,3910,0,0,A,,1550730028884,(null),(null),4,-1,0,[B@18d0cdc8,2/21/19 14:20,2/21/19 14:20,20190221,
20190221,dcS1z19022114211940613128251550730122853,TA4,-1,有点事,5,44,是的，我现在在这有点事，我在空调吹一种事情，我现在在工厂处理联系成功，可以勾了等一下，再跟你聊好吗？。,4,dcS1z1902211421194061312825,3910,0,0,A,,1550730122853,(null),(null),4,-1,0,[B@79675ba6,2/21/19 14:22,2/21/19 14:22,20190221,
