,text,label
944,我现在正在有事然后回头再说遍了还没给我电话呗好不好,4
945,呃审核资料,5
946,我是不需要哈,3
947,明天上班不方便,4
948,现在想问一下,5
949,呃搞错了我,2
950,现在单身呢,1
951,刚刚离婚单身,1
952,哦我那是没事,5
953,不行吗,2
954,没有哈没有,2
955,这样单身,1
956,嗯还是感觉,1
957,那搞错玩的,2
958,打到单身,1
959,不好意思没货,3
960,我要开会,4
961,嗯您搞错了吧,2
962,嗯不是单身,2
963,那你怎么样呢,1
964,就是六十九,1
965,嗯不是找到了,2
966,我现在在外面有事了,4
967,应该没时间这样子吧,4
968,哎你好我现在在高速上不方便了,4
969,嗯刚发不方便啊,4
970,哦不是了,2
971,哦我现在没有在北京吗谢谢,6
972,啊不是的是吧,2
973,就是水吗,1
974,领不到到,5
975,我不用谢谢,3
976,脏话我现在在开车不能打电话晚点打给你好吗,4
977,啊不用休息,3
978,没有我现在已经找到,2
979,啊是二怎么了,1
980,对对不是,2
981,我不是说,2
982,哦哦就是没空,4
983,呃不用给不用,3
984,收到没有,2
985,嗯是单身哎,1
986,弄错了吧,2
987,我懂您的意思,5
988,哦没有找,1
989,那没空,4
990,啊不是了哦,2
991,需要了我还在放在上班不方便,4
992,不是你待会打,4
993,我现在没时间等下这个有时间良好吗,4
994,我没有没,3
995,现在有事回头我回去接电话,4
996,嗯后来成了已经找到了,2
997,嗯是单身,1
998,嗯没有还没了,2
999,现在已经找到了嗯啊,2
1000,不是吧嗯,2
1001,我现在有一个,2
1002,搞错没拿错了,2
1003,我是谈了,2
1004,嗯不需要嗯嗯,3
1005,呃那听那个,5
1006,呃我没有兴趣谢谢啊,3
1007,你好我现在在上班不方便收费,4
1008,东西不需要不需要,3
1009,我现在上班不方便,4
1010,我听到你说话,5
1011,不是的再见啊,2
1012,啊不需要了,3
1013,我现在上班不好意思啊不太方便接电话,4
1014,啊知道搬家吗,5
1015,哦是不好意思好了之前你们已经转过很多次电话用单身有一段长时间你是在出差比较忙然后暂时没有空口语之后面谢谢哈,4
1016,我是单身,1
1017,啊我是单身啊,1
1018,你知道不,5
1019,我已经不是的,2
1020,银行搞错了吧,2
1021,啊我现在不方便接电话我先上着班呢,4
1022,二十八日,5
1023,哦昨天搞错了,2
1024,啊不是的不是谢谢啊,2
1025,啊不对我不是,2
1026,早期资料哦,5
1027,我这东西中山,5
1028,不用了现在已经找到了谢谢,2
1029,等你打错了不是我,2
1030,哦还没有没有,2
1031,呃对不起他已经找到朋友了,2
1032,呃不呃不是的,2
1033,现在没有那个,3
1034,我现在很忙不好意思你回头给我打电话行吗,4
1035,现在在开会呢,4
1036,是啊还是单身,1
1037,我不需要,3
1038,啊不需要了不需要了只有取消一下啊,3
1039,不是单身呢,2
1040,差不多吧我在外面人都知道吃饭,4
1041,哦结过婚了,2
1042,那一下不用了,3
1043,那我是我还吗,1
1044,哦怎么知道,5
1045,问你搞错了吧,2
1046,啊不好意思我现在没空我在外面也会香哈,4
1047,我现在在忙事,4
1048,啊不是不是结婚了拜拜,2
1049,找到了已经,2
1050,刚刚之后我现在是在外面好吧啊我现在不方便好吧,4
1051,嗯开会啊,4
1052,嗯没没没搞错,2
1053,那个对对对,1
1054,你好你好那个不需要啊好吗,3
1055,啊我我我我不单身了啊嗯,2
1056,啊我现在已经找到了知道注销掉了,2
1057,哦不是这这,2
1058,啊我现在说话不方便等我有时间打给你好吗,4
1059,啊我现在还有别的事回头再说啊,4
1060,我我在这上班不方便好吗,4
1061,哦我就是旺旺,1
1062,就是不好意思,3
1063,啊现在不用了,3
1064,我不是在上吗,2
1065,那个现在现在现在那个怎么要怎么才能把它注销啊那个,3
1066,孙浩网我不需要,3
1067,那个我现在不太方便回头再联系行吗,4
1068,这会有事情,4
1069,啊都结婚了,2
1070,哦最近没有行谢谢啊,3
1071,嗯我已经找到了,2
1072,没有人搞错了,2
1073,呃不是不是,2
1074,不用了嗯嗯好,3
1075,哦算了不用,3
1076,结过婚了,2
1077,没有高啥的哈,2
1078,啊我没有没有,2
1079,忙不好意思啊,3
1080,不用了行,3
1081,不单身了有老婆了,2
1082,那个那啥那个,5
1083,我说没事,2
1084,谢谢啊谢谢美女哈我已经找到了啊,2
1085,已经不是谢谢,2
1086,没有再找我好吗虽然是在应该就没有再找好谢谢,3
1087,哦知道谢谢啊,3
1088,啊结过婚了,2
1089,哦不是呀,2
1090,哎我现在就在外面多扯我在外面坐车俗话说上边那个什么我我我那个什么我我现在在道上还不行人太多了不方便等晚上再联系吧哦,4
1091,你刚才说啊你,6
1092,现在现在,5
1093,哦不用了别弄,3
1094,诶请讲,5
1095,不知道多少,5
1096,我现在暂时不考虑谢谢,3
1097,哦不不不是,2
1098,嗯我现在上班有点不方便啊,4
1099,裙子星期日了不是,5
1100,不用不用了不,3
1101,嗯您不是了,2
1102,呃是不用了,3
1103,我要搞错了吧,2
1104,那我是看那个有那个提示我就好奇然后点了一下不好意思哈,3
1105,不是那不是,2
1106,我现在上班了不方便接电话不好意思,4
1107,啊不好意思我在上班现在不方便,4
1108,我没事搜索看一下,3
1109,我没有弄那个,2
1110,张啊对我想还单身,1
1111,哦我现在不方便晚点跟我联系好吧,4
1112,没有好就账号,2
1113,对啊我单身啊,1
1114,啊不需要找啊,3
1115,我说这个电话不是我的是我朋友的等下打电话给你,4
1116,哦是啊离婚了,1
1117,嗯不是我打的,2
1118,哦我现在呃在吗在外面,4
1119,哦那个我,5
1120,没有借呗喽,5
1121,嗯嗯不是哈,2
1122,啊我就注册着玩单身不用了谢谢哈,3
1123,现在是啊,1
1124,哦我有对象了,2
1125,呃我不需要了好吧不是了啊好吧嗯有朋友了啊好好好,2
1126,我今天现在我现在没时间我那个朋友结婚啊,4
1127,单身,1
1128,意思我得上班,4
1129,我最近在外地呢我登那个浙江吗现在回来回头再说吧啊,4
1130,呃不是我现在已经找到了,2
1131,不是谢谢啊我已经找到了,2
1132,哦暂时我不考虑这个事情,3
1133,哦就是打错了,2
1134,这没有空,4
1135,啊现在不是了好吧,2
1136,啊我现在不方便然后在外面呢有什么嗯以后再聊啊,4
1137,知道不是的,2
1138,你要是弄错了,2
1139,那不是单身的,2
1140,我我我自己婚的对,2
1141,呃没有我注册玩了谢谢啊,3
1142,那好了还单身,1
1143,很多资料的吧,5
1144,这样子因为我现在还在上班学习方便哦,4
1145,我们不需要,3
1146,嗯你没有啊,3
1147,嗯没有没有啊,2
1148,嗯我我的单身及时的吗,1
1149,呃是单身状态,1
1150,我说你有病啊,2
1151,哦现在不方便啊现在是,4
1152,啊好单身,1
1153,然后你,1
1154,现在没到,5
1155,不好意思没够,3
1156,跟你没时间,4
1157,啊你好我不需要了谢谢,3
1158,我妈妈在睡觉,4
1159,嗯可以剪的,5
1160,呃是这样子,1
1161,哦哦你们那个,5
1162,搞错了是,2
1163,不是吧应该不是我,2
1164,嗯对什么事,1
1165,你弄错了,2
1166,不是啊不是啊,2
1167,没有没有弄错,2
1168,哦没有兴趣了,3
1169,那个现在是,1
1170,是单身处了,1
1171,哦那个没有,5
1172,啊现在不是了取消了吧,2
1173,不不好意思不好意思那个那个我现我在我在开会啊就这样拜拜不好意思,4
1174,五年的车在里面注册了一个,5
1175,我现在还在上班不好意思不好听不方便接电话,4
1176,哦那注册玩的,3
1177,东西没听懂,5
1178,呃我我这我是你们那个会员我我后来搞错了,2
1179,什么我单身我儿子都高中了我还单身呢,2
1180,啊那现在是,1
1181,哦要再说吧,4
1182,嗯不是你搞错,2
1183,我我是单身啊,1
1184,您现在没有了,5
1185,谢谢现在找了一个,2
1186,啊不用不用了啊谢谢,3
1187,我说我这会不方便回头再说好吧,4
1188,我不是在那,2
1189,啊是啊我不需要了谢谢,3
1190,嗯我是单身的,1
1191,平安没空,4
1192,啊你好我现在在上班啊你有空我再给你打电话啊,4
1193,你搞错了,2
1194,哎是你这样子我现在在推头发不好意思啊我先挂了,4
1195,资料是吧对,1
1196,嗯那我不方便,4
1197,没有没有哈嗯,2
1198,不用感谢了哈,3
1199,呃这个现在不需要谢谢,3
1200,啊不用给我找了你不用现在给我打电话我现在在忙着上班等晚点有空再说好吗,4
1201,不是单身,2
1202,哦哦哦我现在上班也没时间,4
1203,好没有没有,2
1204,对我不需要了,3
1205,我不好意思,3
1206,呃单身这个,1
1207,哦我现在已经跟玩这个了好的,3
1208,好先这样哎在在外面忙好拜拜,4
1209,哦不需要了已经找到了哈,2
1210,是啊你们,1
1211,我是单身什么的,1
1212,嗯你试试,5
1213,我是单身啦,1
1214,呃没有诶,3
1215,现在吗现在忙,4
1216,不用了谢谢已经找到了,2
1217,我是咱,1
1218,再打电话好好谢谢我现在在忙我那是在茫然啊,4
1219,现在用,5
1220,哦不是了已经找到了,2
1221,以后再说吧挂,4
1222,注册什么你说,6
1223,没单身呢,2
1224,单身打错了,2
1225,嗯离异的,1
1226,你不你买那个两位,5
1227,我现在在外面有点吵听不清你说什么情况了,4
1228,嗯现在不是了,2
1229,嗯没有了已经找到啊,2
1230,我现在有事啊忙着等回头了再联系啊,4
1231,哦我现在在外面电话,4
1232,您弄错了吧,2
1233,哦我不是他,2
1234,我记得是单身,1
1235,谁跟你说的我是单身,1
1236,我没不是单身,2
1237,已经找到了现在已经找到了不好意思哈,2
1238,啊不是不是嗯,2
1239,啊对单身呢,1
1240,呃我不需要哈,3
1241,是的我现在忙着在不好意思啊现在正在正在忙那个,4
1242,我自己想我现在都,5
1243,不不需要不需要了谢谢哈,3
1244,哦不是单身了,2
1245,我是前天好玩的不好意思啊,3
1246,不用了亲嗯,3
1247,你们我是的,1
1248,呃他他现在,5
1249,他不是啊,2
1250,嗯不用了可能,3
1251,另外不用了,3
1252,不是单身,2
1253,我不是好吧嗯,2
1254,没有用我不想,3
1255,不是不是不是,2
1256,我回头再跟我说啊我现在在吃饭啊好吧,4
1257,我这会有点忙好吧回头再联系吧,4
1258,哦我说不用了,3
1259,啊我现在在外面有事,4
1260,呃不用了不是,2
1261,单身呐单身呢,1
1262,他睡觉了,4
1263,哦不是,2
1264,我说没没有,2
1265,一会再说吧,4
1266,哦我是我是,1
1267,等会等会,4
1268,这没有吧,3
1269,曾海,5
1270,是单是吧单身我现在记不住那个资料然后我听不清也就是后来我没有金达吗,1
1271,搞错了没有,2
1272,我现在在外面啊,4
1273,哦不好意思我现在在外面的,4
1274,哦也不是的,2
1275,我没没不是,2
1276,那个不好意思那个那个啥那天你把那取消了我现在不需要这个,3
1277,我就现在就,5
1278,啊怎么啦我那天我在外面吧,4
1279,嗯没有啊我我有注册过吗,2
1280,你意思老板,5
1281,对不起我现在在外面有事啊,4
1282,我想我现在在上班不方便说这些啊不好意思啊是这样,4
1283,然后试了,1
1284,是的那个,1
1285,哦不好意思我已经找到了,2
1286,那个我不会玩,6
1287,张单身,1
1288,是的呀一直单身呀,1
1289,要谢谢不需要谢谢啊,3
1290,还不是哦,2
1291,哦不行谢谢哦,2
1292,哦是这样子我现在方便聊这个话题我们回头联系好吗,4
1293,哦哦哦不是不是,2
1294,啊那个他不用了嗯好嘞,3
1295,啊不用的那个,3
1296,会不好意思啊,3
1297,嗯我现在没空在外面,4
1298,我在买网注册,5
1299,没有扣,4
1300,啊不需要没事,3
1301,我我是单身哪,1
1302,我没有支付宝,2
1303,就是看了一下,3
1304,这和你没关系呀我那个一单身呢,2
1305,哎我我不是啊,2
1306,嗯钱不是呢,2
1307,哦哦哦哦是吧,1
1308,弄错了没有,2
1309,没呃没有,2
1310,哦没有我只是,2
1311,在没有没有没,2
1312,啊我现在在外面办那些比较要紧的事情现在不方便好吧,4
1313,那个才是的,1
1314,呃不是知道,2
1315,没弄错了吧,2
1316,嗯不用不用管,3
1317,还是光纤猫,1
1318,你搞错了吧,2
1319,还是哪,1
1320,单身那是,1
1321,嗯什么不能,5
1322,我现在还在,5
1323,哦谢谢啊再见,3
1324,不好意思你打错电话了哈,2
1325,我没有空啊,4
1326,不可的我现在有顾客不跟你说了好吗,4
1327,不好意思理解我是用马上要登记了然后有点事情回头再打给我好吧,4
1328,啊不需要不需要啊我不需要啊,3
1329,苏比单身,1
1330,打过来好吧我现在外面不方便,4
1331,啊不是不是,2
1332,没时间啊对,4
1333,嗯那份资料啊,5
1334,我是那个我是把我们那个二字等级的单身我问了他他有不是很多一小班吗,5
1335,现在不需要哈谁来没扣款,3
1336,嗯嗯我先上班不方便了啊,4
1337,不不是的不是,2
1338,我现在蛮,5
1339,不是的好好谢谢你啊,2
1340,然后我打电话,5
1341,哦单身呀,1
1342,不是吧好的行,2
1343,对啊又不是嘛,1
1344,是怎么还睡觉,5
1345,嗯不是我是,2
1346,嗯不是要去,2
1347,哦那搞错了,2
1348,呃这个不用了烦,3
1349,哦没兴趣没事,3
1350,你好我现在没时间明天再说吧,4
1351,那在开会呢啊,4
1352,谢谢你的事情,5
1353,嗯有事情出现,4
1354,不用了我不用这个了谢谢啊,3
1355,哦哦单身,1
1356,你们举报对,5
1357,对你上你晚点给我打好不好现在胃也不方便,4
1358,对呀对呀单身啊,1
1359,嗯不是了啊好,2
1360,呃我我现在嗯,5
1361,哦现在忙着现在忙哈现在没时间啊对那个是是一个朋友帮我搞的搞错了不好意思啊,2
1362,呃那个香,5
1363,没有不单身了,2
1364,嗯不是不用,2
1365,啊好好好有有事哎好,4
1366,没有单身是,2
1367,啊这咋啦,1
1368,那个没单身,2
1369,现在我在上班不方便谢谢拜拜,4
1370,哦不是你搞错,2
1371,哎那个吧,5
1372,哦不用了谢谢谢谢哈,3
1373,那个那个我弄错了不好意思呢我不需要哈,2
1374,我现在没空跟你说啊我现在在外面有事情我不好意思好吧,4
1375,就是在外面吗等一下好吧,4
1376,我说弄错了,2
1377,嗯啊现在,1
1378,我睡觉会打,4
1379,哦哦不用了啊,3
1380,啊我是大人,1
1381,还是支付宝,1
1382,我现在已经找到了哪个不好意思哪个好吧啊,2
1383,啊不好意思我现在有点忙然后你晚点给我打电话行吗,4
1384,啊能不能,5
1385,我不是单身了我想退这个号我怎么退号呀,2
1386,不是搞错了你就这样子,2
1387,哦我不用谢谢,3
1388,呃那现在还是,1
1389,没有了没有啊,2
1390,就是是的我现在不方便说我那个说上班了,4
1391,我没空挂了吧,4
1392,先不需要了,3
1393,好我现在,5
1394,我现在不是单身佳人嘛,2
1395,喂你好我因为什么情况不需要不需要,3
1396,啊你好我现在好麻烦你上班呢,4
1397,你叫什么呀,5
1398,单身也没用啊,1
1399,现在有事情呃早点可能好吧,4
1400,哦现在在忙说,4
1401,你好可能现在忙着啊没时间啊,4
1402,不用了那我注册玩呢,3
1403,现在有了有了,2
1404,啊不是我现在不需要了谢谢,2
1405,那个网上面搜,5
1406,哦没有没有啊,2
1407,呃对单身,1
1408,不方便接电话晚点再说谢谢,4
1409,我没我不是,2
